Index,Product ID,Product Title,Raw Description,Brand,Category,Target Language
4505,zQHlsxJGLt,Portable Heater Radio Clean Sense Portable,Portable Heater Radio Clean Sense Portable by Vazquez and Sons is a lightweight; waterproof; eco-friendly; premium product for customers shopping in Smartphones.,Beltran PLC,Smartphones,Portuguese
4506,yZDTTS3JsV,Smart Blender Silent Plus,"Smart Blender Silent Plus by Romero, Shaw and Washington is a premium; lightweight; rechargeable; portable product for customers shopping in Health & Wellness.","Lyons, Smith and Hanson",Health & Wellness,Dutch
4507,HdWOJ9CR0F,Smart Fan Air,"Smart Fan Air by Mcdowell, Flynn and Santana is a compact; rechargeable product for customers shopping in Clothing & Apparel.",Reed and Sons,Clothing & Apparel,Spanish
4508,dVAxLiXr8b,Premium Heater Keyboard,Premium Heater Keyboard by Ochoa Inc is a premium; rechargeable; wireless product for customers shopping in Home & Kitchen.,Mcintyre LLC,Home & Kitchen,Italian
4509,1K7y7fjRfu,Smart Toaster Light Monitor Max,Smart Toaster Light Monitor Max by Estes-Jimenez is a lightweight; premium; portable; rechargeable product for customers shopping in Skincare.,"Conner, Cohen and Shepherd",Skincare,Spanish
4510,DTZePhVuQf,Silent Fridge Fan Bicycle Eco,"Silent Fridge Fan Bicycle Eco by Harmon, Trevino and Cameron is a portable; compact product for customers shopping in Cameras & Accessories.",Archer LLC,Cameras & Accessories,German
4511,BEBimzVSv4,Ultra Cooler Edge Prime,Ultra Cooler Edge Prime by Wolf PLC is a waterproof; rechargeable; eco-friendly; wireless product for customers shopping in Health & Wellness.,"Hutchinson, Marsh and Herman",Health & Wellness,Dutch
4512,GPRWhCuANj,Digital Speaker Router Lamp Automatic Smart Silent,"Digital Speaker Router Lamp Automatic Smart Silent by Irwin, Gilmore and Vega is a lightweight; wireless; portable; rechargeable product for customers shopping in Health & Wellness.",Frye-Lutz,Health & Wellness,Portuguese
4513,KNHGvutb4h,Digital Speakerphone Edge,Digital Speakerphone Edge by Serrano LLC is a wireless; waterproof product for customers shopping in Clothing & Apparel.,"Ray, Spencer and Vance",Clothing & Apparel,Italian
4514,DPzKSK4NFC,Smart Brush Fridge Drone,Smart Brush Fridge Drone by Zavala-Rivera is a compact; wireless product for customers shopping in Skincare.,Poole Ltd,Skincare,German
4515,GLkSc2U7I2,Camera Heater Webcam,Camera Heater Webcam by Pruitt-Tapia is a compact; eco-friendly product for customers shopping in Camping & Hiking.,Sanford-Ayala,Camping & Hiking,German
4516,HpUX3Cx7WB,Eco Router Automatic Advanced Smart,Eco Router Automatic Advanced Smart by Cooley Group is a premium; eco-friendly; wireless product for customers shopping in Books & Stationery.,"Rocha, Savage and Key",Books & Stationery,Portuguese
4517,5RVljQbBIs,Advanced Radio Go Max,Advanced Radio Go Max by Jordan-Goodwin is a waterproof; lightweight product for customers shopping in Books & Stationery.,Nichols-Stevenson,Books & Stationery,Portuguese
4518,3jYSkkWaA5,Rechargeable Mixer Toaster Toaster Automatic Smart Digital,Rechargeable Mixer Toaster Toaster Automatic Smart Digital by Petty-Ellis is a lightweight; wireless; waterproof; rechargeable product for customers shopping in Clothing & Apparel.,"Richard, Butler and Mcintyre",Clothing & Apparel,French
4519,IWkZ4CvCp3,Advanced Heater Radio Clean,Advanced Heater Radio Clean by Nielsen-Henry is a portable; premium; rechargeable; eco-friendly product for customers shopping in Team Sports.,Shaffer and Sons,Team Sports,German
4520,wSpgLKbHhj,Powerbank,Powerbank by Gamble Group is a lightweight; wireless; rechargeable product for customers shopping in Kitchen Appliances.,Oconnell-Benton,Kitchen Appliances,French
4521,LT66OjXLBH,Eco Projector,"Eco Projector by Rangel, Vaughan and Dougherty is a rechargeable; portable; compact product for customers shopping in Cameras & Accessories.","Pacheco, Maxwell and Wright",Cameras & Accessories,Spanish
4522,rqkTrKJwjC,Premium Headphones Monitor X Smart Plus,"Premium Headphones Monitor X Smart Plus by Sosa, Petersen and Logan is a portable; lightweight product for customers shopping in Grooming Tools.","Kelly, Bolton and Boone",Grooming Tools,Dutch
4523,j3cPMdMlV3,Ultra Toaster Oven Smart Pro,"Ultra Toaster Oven Smart Pro by Mora, Davila and Ritter is a compact; eco-friendly product for customers shopping in Kitchen Appliances.","Gomez, Mata and Key",Kitchen Appliances,Dutch
4524,5tyndH9ewZ,Portable Tablet Advanced,Portable Tablet Advanced by Watson-Haney is a premium; lightweight; compact product for customers shopping in Office Supplies.,Stokes-Casey,Office Supplies,Spanish
4525,6gX7wJ5oHX,Pro Scooter Ultra Sense Mini,"Pro Scooter Ultra Sense Mini by Potts, Mckee and Ballard is a rechargeable; compact; lightweight product for customers shopping in Shoes & Footwear.",Skinner-Potts,Shoes & Footwear,Spanish
4526,XMQDLFlQeH,Compact Speaker Iron Grill Ultra One,"Compact Speaker Iron Grill Ultra One by Moyer, Cobb and Sweeney is a wireless; portable; waterproof product for customers shopping in Fitness Equipment.","Warren, Wilkinson and Dyer",Fitness Equipment,French
4527,AidY9gmDPT,Silent Scooter,"Silent Scooter by Joyce, Contreras and Poole is a waterproof; wireless; eco-friendly product for customers shopping in Clothing & Apparel.",Kaufman Group,Clothing & Apparel,French
4528,XTzQrTv7CK,Pro Charger Ultra,Pro Charger Ultra by Ware-Brown is a eco-friendly; premium; compact; rechargeable product for customers shopping in Fitness Equipment.,"Wu, Duke and Riddle",Fitness Equipment,Portuguese
4529,6UMeo9XQ8S,Treadmill,Treadmill by Steele and Sons is a rechargeable; waterproof; portable product for customers shopping in Office Supplies.,"Henderson, Page and Carney",Office Supplies,Portuguese
4530,75Ndn7rcw5,Freezer Mixer,Freezer Mixer by Woodard Ltd is a eco-friendly; premium product for customers shopping in Cleaning Supplies.,"Stevens, Valentine and Dickerson",Cleaning Supplies,Spanish
4531,L67qFPizD4,Advanced Headphones Monitor Ultra Sense,"Advanced Headphones Monitor Ultra Sense by Krueger, Holden and Golden is a eco-friendly; rechargeable product for customers shopping in Haircare.",Brooks-Ward,Haircare,Italian
4532,yjzMvmHQUB,Mini Camera Vacuum Sense Air Silent,Mini Camera Vacuum Sense Air Silent by Evans-Michael is a premium; waterproof; compact; wireless product for customers shopping in Women's Clothing.,Roth-Rosario,Women's Clothing,French
4533,9yOMbxlAQ0,Fast Dock Router Webcam Premium,Fast Dock Router Webcam Premium by Rasmussen and Sons is a wireless; compact; premium; rechargeable product for customers shopping in Kitchen Appliances.,Moody Group,Kitchen Appliances,French
4534,7Ui2RaUbvw,Portable Dock,Portable Dock by Bradshaw and Sons is a waterproof; premium; wireless product for customers shopping in Smartphones.,Navarro-Anthony,Smartphones,German
4535,IaorQBUSUN,Pro Mouse Lamp Eco Silent,"Pro Mouse Lamp Eco Silent by Carlson, Sosa and Khan is a lightweight; portable product for customers shopping in Team Sports.",Sherman-Banks,Team Sports,Italian
4536,5Ob3SfCntR,Trimmer Clock,"Trimmer Clock by Ryan, Cowan and Pitts is a eco-friendly; premium; rechargeable product for customers shopping in Camping & Hiking.","Franklin, Conner and Morris",Camping & Hiking,Spanish
4537,WVBWNuHlsH,Lock,"Lock by Mclaughlin, Peck and Haas is a rechargeable; wireless; eco-friendly product for customers shopping in Books & Stationery.",Holmes Inc,Books & Stationery,Spanish
4538,nay7THFgjD,Wireless Oven Trimmer One Prime 360,"Wireless Oven Trimmer One Prime 360 by Clayton, Nelson and Kaiser is a wireless; eco-friendly; premium product for customers shopping in Accessories (Bags, Hats, Belts).","Mullins, Knight and Sweeney","Accessories (Bags, Hats, Belts)",Portuguese
4539,YVhyHy2m5R,Compact Radio Mixer Lite One,Compact Radio Mixer Lite One by Mayer-Newman is a wireless; lightweight; rechargeable product for customers shopping in Cleaning Supplies.,Morgan Inc,Cleaning Supplies,Portuguese
4540,T7O0npEIJZ,Smart Webcam Cooker Toaster,Smart Webcam Cooker Toaster by Brady-Flowers is a wireless; premium; portable product for customers shopping in Bedding & Bath.,Huber-Tapia,Bedding & Bath,Italian
4541,oV2sDkuDoq,Smart Thermostat Microphone Scooter X Sense,Smart Thermostat Microphone Scooter X Sense by Norton-Bender is a waterproof; lightweight; eco-friendly product for customers shopping in Fishing & Hunting.,"Velasquez, Archer and Bradley",Fishing & Hunting,Italian
4542,XhzNtfQFSm,Smart Brush Blender Lite Clean,Smart Brush Blender Lite Clean by Miles Inc is a waterproof; premium; eco-friendly; compact product for customers shopping in Cameras & Accessories.,Blankenship PLC,Cameras & Accessories,French
4543,ALJpNnwRAT,Advanced Oven Scale Fast Pro Mini,"Advanced Oven Scale Fast Pro Mini by Boyer, Gray and Collier is a eco-friendly; premium product for customers shopping in Kitchen Appliances.",Sweeney LLC,Kitchen Appliances,French
4544,rUxUQ8MAQN,Wireless Mixer Vacuum,"Wireless Mixer Vacuum by Luna, Strickland and Collier is a waterproof; premium product for customers shopping in Cameras & Accessories.","Fischer, Cowan and York",Cameras & Accessories,Dutch
4545,M0c3q5qox5,Smart Toaster Max Automatic,"Smart Toaster Max Automatic by Nixon, Valencia and Horn is a waterproof; compact; rechargeable; wireless product for customers shopping in Fragrances.","Flynn, Tate and Chan",Fragrances,French
4546,ELqKBci2e7,Fast Iron Monitor Mini,Fast Iron Monitor Mini by Juarez Ltd is a compact; wireless; waterproof product for customers shopping in Furniture.,Hahn-Brewer,Furniture,German
4547,TyHmbezfJg,Smart Scale Stove Touch,Smart Scale Stove Touch by Goodman Group is a compact; lightweight; wireless product for customers shopping in Home Decor.,Chaney-Mcbride,Home Decor,Spanish
4548,6qbuX5yccf,Clean Blender,Clean Blender by Williamson PLC is a rechargeable; portable product for customers shopping in Sports & Outdoors.,"Baxter, Dennis and Carpenter",Sports & Outdoors,Spanish
4549,S2KP6TbYGQ,Fast Freezer Powerbank Watch Air Clean,"Fast Freezer Powerbank Watch Air Clean by Pope, Novak and Hicks is a compact; waterproof; wireless; rechargeable product for customers shopping in Skincare.",Harper LLC,Skincare,French
4550,fdwuXjHU4f,Premium Radio Light Fan Touch,Premium Radio Light Fan Touch by Benitez-Bailey is a eco-friendly; compact; portable product for customers shopping in Health & Wellness.,"Rush, Ferrell and Watson",Health & Wellness,Spanish
4551,N4Uh9eNLJp,Smart Lock Advanced 360 Edge,Smart Lock Advanced 360 Edge by Barnes Group is a wireless; compact; lightweight; eco-friendly product for customers shopping in Fishing & Hunting.,"West, Bradford and Torres",Fishing & Hunting,Italian
4552,vSdx8YRa7s,Light Webcam Cooker,Light Webcam Cooker by Mcbride Ltd is a eco-friendly; waterproof product for customers shopping in Laptops & Computers.,"Bass, Barker and Flynn",Laptops & Computers,Portuguese
4553,y0DRY5RCbx,Fast Mouse Lamp,Fast Mouse Lamp by Schroeder Ltd is a wireless; premium; compact product for customers shopping in Automotive.,"Herman, Lloyd and Wiggins",Automotive,Spanish
4554,ZcexraMQDq,Clean Camera Vacuum Prime Mini Plus,Clean Camera Vacuum Prime Mini Plus by Cameron Ltd is a wireless; premium product for customers shopping in Laptops & Computers.,Allison Group,Laptops & Computers,French
4555,UdmolLzpMl,Wireless Dock Mixer Router,Wireless Dock Mixer Router by Washington-Chaney is a compact; portable product for customers shopping in Smartwatches.,Larson Group,Smartwatches,French
4556,2RJHDYCFOr,Wireless Dock,Wireless Dock by Huynh-Hess is a wireless; premium; rechargeable product for customers shopping in Books & Stationery.,Pittman Inc,Books & Stationery,Portuguese
4557,jThw3D6yc7,Digital Lamp Speakerphone Headphones,"Digital Lamp Speakerphone Headphones by Hendricks, Manning and Berry is a compact; waterproof; rechargeable; wireless product for customers shopping in Office Supplies.",Santana Ltd,Office Supplies,French
4558,GgqRThcJ1c,Silent Powerbank Rechargeable Premium,Silent Powerbank Rechargeable Premium by Lam and Sons is a eco-friendly; wireless; lightweight product for customers shopping in Cycling.,Hicks LLC,Cycling,Portuguese
4559,rbFbEnxaDA,Wireless Lamp Mini Digital Mini,Wireless Lamp Mini Digital Mini by Simon Ltd is a wireless; portable product for customers shopping in Laptops & Computers.,Pineda Ltd,Laptops & Computers,Portuguese
4560,zZvB0XnDTK,Mouse Speaker Cooler,Mouse Speaker Cooler by Gray LLC is a premium; lightweight; compact product for customers shopping in Fitness Equipment.,Gilmore-Mccall,Fitness Equipment,Italian
4561,eeuyE9Id94,Digital Heater Keyboard Prime Eco Air,"Digital Heater Keyboard Prime Eco Air by Olsen, Travis and Lee is a compact; wireless; rechargeable product for customers shopping in Beauty & Personal Care.",Vaughn-Mccoy,Beauty & Personal Care,German
4562,rkpi6qe7Jz,Mixer Drone Toaster,"Mixer Drone Toaster by Mcdowell, Ayers and Ford is a portable; lightweight product for customers shopping in Office Supplies.","Dawson, Sanders and Huff",Office Supplies,German
4563,STwhsIo4hr,Smart Oven Mouse Cooler Smart,Smart Oven Mouse Cooler Smart by Fitzpatrick and Sons is a eco-friendly; premium; rechargeable; portable product for customers shopping in Skincare.,Bridges-Moyer,Skincare,Dutch
4564,VAOlcBCN8R,Smart Fan Cooler Vacuum Air Portable,"Smart Fan Cooler Vacuum Air Portable by Simmons, Horn and Everett is a lightweight; compact; waterproof; rechargeable product for customers shopping in Cameras & Accessories.","Hickman, Valenzuela and Noble",Cameras & Accessories,Dutch
4565,bS6aEhA7xU,Smart Oven Scale,"Smart Oven Scale by Vang, Bolton and Novak is a premium; compact; wireless product for customers shopping in Home & Kitchen.",Bird-Weber,Home & Kitchen,Italian
4566,SGIzr1nqBn,Wireless Charger Air Automatic Wireless,"Wireless Charger Air Automatic Wireless by Humphrey, Roy and Mcdonald is a waterproof; wireless product for customers shopping in Clothing & Apparel.","Mclean, Lucas and Nash",Clothing & Apparel,French
4567,VVLH7NG783,Compact Scale Trimmer Grill Edge Lite,Compact Scale Trimmer Grill Edge Lite by Moss-Leblanc is a compact; waterproof; premium; rechargeable product for customers shopping in Team Sports.,Mueller-Duncan,Team Sports,German
4568,gX8sQZBNbW,Rechargeable Scooter Bicycle Oven X Silent Prime,"Rechargeable Scooter Bicycle Oven X Silent Prime by Gallegos, Ramirez and Beck is a eco-friendly; portable product for customers shopping in Kitchen Appliances.","Rojas, Caldwell and Terrell",Kitchen Appliances,Spanish
4569,YGqsnP9O1Q,Digital Lock Ultra Smart,Digital Lock Ultra Smart by Lambert PLC is a eco-friendly; wireless; premium; lightweight product for customers shopping in Bedding & Bath.,Cuevas LLC,Bedding & Bath,German
4570,GufMVA2zlc,Scanner Monitor Treadmill,Scanner Monitor Treadmill by Bender-Contreras is a waterproof; lightweight product for customers shopping in Kitchen Appliances.,Robertson-Mills,Kitchen Appliances,Spanish
4571,zuLPpr4lGP,Portable Headphones Monitor Edge,Portable Headphones Monitor Edge by Trevino-Booth is a compact; rechargeable product for customers shopping in Bedding & Bath.,"Cabrera, Carter and Fowler",Bedding & Bath,Italian
4572,u7Ev3YEiDe,Compact Grill Grill Lite 360 Wireless,Compact Grill Grill Lite 360 Wireless by Mcneil Ltd is a eco-friendly; premium; compact; waterproof product for customers shopping in Laptops & Computers.,Moon-Pearson,Laptops & Computers,French
4573,f3OsQ0RSbd,Light,"Light by Ward, Carpenter and Vaughn is a premium; compact; waterproof; wireless product for customers shopping in Smartwatches.",Evans-Harvey,Smartwatches,Italian
4574,DqRfXdjz86,Clean Microphone,Clean Microphone by Montgomery and Sons is a compact; premium; waterproof; portable product for customers shopping in Haircare.,"Morales, Friedman and Saunders",Haircare,Italian
4575,bbYbpiB9tv,Automatic Charger Lamp Touch Portable Max,Automatic Charger Lamp Touch Portable Max by Bartlett PLC is a wireless; portable; waterproof product for customers shopping in Office Supplies.,Edwards-Miller,Office Supplies,German
4576,qAZxPCzUBq,Compact Bicycle Clock Lamp Max Clean Pro,Compact Bicycle Clock Lamp Max Clean Pro by Clarke-Blanchard is a compact; wireless product for customers shopping in Books & Stationery.,Duke PLC,Books & Stationery,French
